sample	chrom	chr_length	chr_bases	chr_mean_depth	chr_min_depth	chr_max_depth	sample_mean_depth_nuclear	chr_depth_norm	chr_log2_norm
Cn18	NC_026752.1	1398693	365115085	261.04	0	10568	272.2069819518545	0.9589761369389503	-0.0604331790685377
Cn18	NC_026753.1	1186808	330866720	278.79	0	7006	272.2069819518545	1.0241838692047578	0.034474742073331836
Cn18	NC_026754.1	1059964	288356702	272.04	0	3570	272.2069819518545	0.9993865625684648	-8.852746984597579e-4
Cn18	NC_026755.1	1561994	418916884	268.19	0	6951	272.2069819518545	0.9852429135981347	-0.02144862713282513
Cn18	NC_026756.1	774062	204065131	263.63	0	3129	272.2069819518545	0.9684909553371723	-0.04618951921437091
Cn18	NC_026757.1	756744	199819180	264.05	0	2124	272.2069819518545	0.9700338988612084	-0.043892930201601024
Cn18	NC_026758.1	942867	247714749	262.73	0	724	272.2069819518545	0.9651846477856666	-0.05112312663957446
Cn19	NC_026745.1	2291499	557412825	243.25	0	2635	247.14894453727723	0.9842243124097616	-0.02294094037849149
Cn19	NC_026746.1	1621675	480697102	296.42	0	13173	247.14894453727723	1.1993577417656796	0.2622620468181909
Cn19	NC_026747.1	1575141	384214426	243.92	0	2219	247.14894453727723	0.9869352282959467	-0.01897268992457947
Cn19	NC_026748.1	1084805	257096961	237	0	1407	247.14894453727723	0.9589359179490792	-0.06049368626134387
Cn19	NC_026749.1	1814975	438988179	241.87	0	6879	247.14894453727723	0.978640634912843	-0.031148907589384135
Cn19	NC_026750.1	1422463	344653138	242.29	0	1040	247.14894453727723	0.9803400150206008	-0.028645883509880263
Cn19	NC_026751.1	1399503	338817135	242.1	0	2194	247.14894453727723	0.9795712478289961	-0.029777666048028808
Cn19	NC_026752.1	1398693	331385503	236.93	0	7286	247.14894453727723	0.9586526879311196	-0.06091986166107206
Cn19	NC_026753.1	1186808	300786759	253.44	0	6234	247.14894453727723	1.0254545107384583	0.03626349514528187
Cn19	NC_026754.1	1059964	261040130	246.27	0	3127	247.14894453727723	0.9964436646131635	-0.0051398523726187625
Cn19	NC_026755.1	1561994	381750178	244.4	0	6036	247.14894453727723	0.9888773769905272	-0.016136460228235745
Cn19	NC_026756.1	774062	184547780	238.41	0	2732	247.14894453727723	0.9646409797394091	-0.051935995122393185
Cn19	NC_026757.1	756744	181645260	240.04	0	2068	247.14894453727723	0.9712361930147551	-0.04210591041280808
Cn19	NC_026758.1	942867	225903035	239.59	0	705	247.14894453727723	0.969415428613586	-0.04481305116252234
Cn20	NC_026745.1	2291499	539502766	235.44	0	1314	241.4949607470529	0.974927175588583	-0.03663363740058599
Cn20	NC_026746.1	1621675	485499257	299.38	0	15515	241.4949607470529	1.2396946051125977	0.30998476097158234
Cn20	NC_026747.1	1575141	373785382	237.3	0	3015	241.4949607470529	0.9826291996566886	-0.025280984259670434
Cn20	NC_026748.1	1084805	252666015	232.91	0	1430	241.4949607470529	0.9644507665066976	-0.052220501744711906
Cn20	NC_026749.1	1814975	430968425	237.45	0	1916	241.4949607470529	0.9832503306299228	-0.024369328595281216
Cn20	NC_026750.1	1422463	337801412	237.48	0	1943	241.4949607470529	0.9833745568245698	-0.024187066572312566
Cn20	NC_026751.1	1399503	331920670	237.17	0	2791	241.4949607470529	0.9820908861465522	-0.026071552093290026
Cn20	NC_026752.1	1398693	322992406	230.92	0	3013	241.4949607470529	0.9562104289284556	-0.06459995433319596
Cn20	NC_026753.1	1186808	283719124	239.06	0	2132	241.4949607470529	0.9899171364093046	-0.014620329184730043
Cn20	NC_026754.1	1059964	248517941	234.46	0	1213	241.4949607470529	0.9708691198967856	-0.042651271747977323
Cn20	NC_026755.1	1561994	371560381	237.88	0	2320	241.4949607470529	0.9850309060865279	-0.021759103964777066
Cn20	NC_026756.1	774062	181160653	234.04	0	1344	241.4949607470529	0.9691299531717293	-0.045237961521711424
Cn20	NC_026757.1	756744	179882163	237.71	0	1880	241.4949607470529	0.9843269576501957	-0.02279048884417624
Cn20	NC_026758.1	942867	222151317	235.61	0	776	241.4949607470529	0.9756311240249154	-0.035592311988849976
Cn21	NC_026745.1	2291499	497024923	216.9	0	1397	221.14606991734192	0.9807997043812311	-0.027969550695327923
Cn21	NC_026746.1	1621675	449468112	277.16	0	14881	221.14606991734192	1.2532892856906501	0.3257194576453038
Cn21	NC_026747.1	1575141	341621018	216.88	0	1720	221.14606991734192	0.9807092664186324	-0.02810258541725269
Cn21	NC_026748.1	1084805	230297641	212.29	0	1324	221.14606991734192	0.9599537540022661	-0.05896318955217735
Cn21	NC_026749.1	1814975	398950718	219.81	0	1041	221.14606991734192	0.9939584279393194	-0.008742582194370676
Cn21	NC_026750.1	1422463	310489366	218.28	0	1027	221.14606991734192	0.9870399238005307	-0.01881965488232176
Cn21	NC_026751.1	1399503	304272718	217.41	0	1546	221.14606991734192	0.9831058724274939	-0.02458130354906713
Cn21	NC_026752.1	1398693	296454595	211.95	0	3363	221.14606991734192	0.9584163086380908	-0.06127563731250662
Cn21	NC_026753.1	1186808	256301919	215.96	0	1209	221.14606991734192	0.9765491201390994	-0.0342354818057075
Cn21	NC_026754.1	1059964	223974896	211.3	0	1087	221.14606991734192	0.9554770748536382	-0.06570683643266136
Cn21	NC_026755.1	1561994	334580786	214.2	0	1371	221.14606991734192	0.9685905794304273	-0.04604112361734622
Cn21	NC_026756.1	774062	165532859	213.85	0	1615	221.14606991734192	0.9670079150849528	-0.04840039649126838
Cn21	NC_026757.1	756744	165258233	218.38	0	1950	221.14606991734192	0.9874921136135234	-0.018158868427821693
Cn21	NC_026758.1	942867	203485304	215.82	0	650	221.14606991734192	0.9759160544009096	-0.035171038398428354
Cn22	NC_026745.1	2291499	468729125	204.55	0	1574	206.1205013891923	0.9923806638417452	-0.011034469745083335
Cn22	NC_026746.1	1621675	405212183	249.87	0	11694	206.1205013891923	1.2122520482724852	0.27768969137504335
Cn22	NC_026747.1	1575141	318173960	202	0	2069	206.1205013891923	0.9800092598192741	-0.02913271399397259
Cn22	NC_026748.1	1084805	217387679	200.39	0	1283	206.1205013891923	0.9721982949266551	-0.04067749100466144
Cn22	NC_026749.1	1814975	367612759	202.54	0	880	206.1205013891923	0.9826290865534444	-0.02528115031773077
Cn22	NC_026750.1	1422463	290024865	203.89	0	939	206.1205013891923	0.9891786533888702	-0.015696988380611725
Cn22	NC_026751.1	1399503	284106439	203.01	0	1318	206.1205013891923	0.9849093061183704	-0.021937212589768867
Cn22	NC_026752.1	1398693	276930587	197.99	0	3888	206.1205013891923	0.9605546205525648	-0.058060441892107593
Cn22	NC_026753.1	1186808	240084157	202.29	0	1196	206.1205013891923	0.9814162038061433	-0.027063003471257258
Cn22	NC_026754.1	1059964	214831236	202.68	0	1100	206.1205013891923	0.9833083008919331	-0.024284272997950006
Cn22	NC_026755.1	1561994	312806288	200.26	0	1193	206.1205013891923	0.9715675958980585	-0.041613721439692004
Cn22	NC_026756.1	774062	155450261	200.82	0	1160	206.1205013891923	0.974284453252013	-0.03758505011280629
Cn22	NC_026757.1	756744	153185211	202.43	0	2257	206.1205013891923	0.982095418144632	-0.02606489458718605
Cn22	NC_026758.1	942867	189327423	200.8	0	604	206.1205013891923	0.9741874226322289	-0.03772873768235771
Cn23	NC_026745.1	2291499	390593447	170.45	0	2022	169.9175641792448	1.003133494899877	0.004513609553852073
Cn23	NC_026746.1	1621675	350606006	216.2	0	12090	169.9175641792448	1.2723817048832702	0.34753153314855617
Cn23	NC_026747.1	1575141	263404787	167.23	0	1543	169.9175641792448	0.9841831290824665	-0.02300130895952017
Cn23	NC_026748.1	1084805	178038446	164.12	0	1331	169.9175641792448	0.9658801360103715	-0.05008393058092133
Cn23	NC_026749.1	1814975	299013029	164.75	0	752	169.9175641792448	0.9695878162789953	-0.04455652469067992
Cn23	NC_026750.1	1422463	234013894	164.51	0	1159	169.9175641792448	0.9681753666528529	-0.046659706802897306
Cn23	NC_026751.1	1399503	228874091	163.54	0	1182	169.9175641792448	0.9624667160805274	-0.055191444453075035
Cn23	NC_026752.1	1398693	228325990	163.24	0	748	169.9175641792448	0.9607011540478494	-0.05784037421535581
Cn23	NC_026753.1	1186808	192684863	162.36	0	844	169.9175641792448	0.9555221720853274	-0.06563874477576286
Cn23	NC_026754.1	1059964	178574519	168.47	0	2039	169.9175641792448	0.9914807854842023	-0.01234328103662885
Cn23	NC_026755.1	1561994	257199727	164.66	0	818	169.9175641792448	0.9690581476691918	-0.04534485872371346
Cn23	NC_026756.1	774062	128935593	166.57	0	1363	169.9175641792448	0.980298892610575	-0.028706401636692216
Cn23	NC_026757.1	756744	128262340	169.49	0	1249	169.9175641792448	0.9974836963953075	-0.0036348338249209394
Cn23	NC_026758.1	942867	151418767	160.59	0	598	169.9175641792448	0.9451053560925272	-0.08145293143730617
Cn24	NC_026745.1	2291499	403041629	175.89	0	972	179.8920653131859	0.9777529636661937	-0.03245809097077769
Cn24	NC_026746.1	1621675	352210624	217.19	0	9904	179.8920653131859	1.2073350740727762	0.27182612565059494
Cn24	NC_026747.1	1575141	284856402	180.85	0	2459	179.8920653131859	1.0053250524704709	0.007662044454729539
Cn24	NC_026748.1	1084805	188954643	174.18	0	1150	179.8920653131859	0.9682472636953643	-0.046552575740589054
Cn24	NC_026749.1	1814975	320778936	176.74	0	828	179.8920653131859	0.9824780192072493	-0.025502964295184036
Cn24	NC_026750.1	1422463	253377046	178.13	0	816	179.8920653131859	0.9902048747390931	-0.014201043239677831
Cn24	NC_026751.1	1399503	247836293	177.09	0	1118	179.8920653131859	0.9844236303123899	-0.022648805919684045
Cn24	NC_026752.1	1398693	242360231	173.28	0	3275	179.8920653131859	0.9632442637107173	-0.054026405480079684
Cn24	NC_026753.1	1186808	208444727	175.63	0	999	179.8920653131859	0.9763076525595179	-0.03459225562163024
Cn24	NC_026754.1	1059964	187306217	176.71	0	968	179.8920653131859	0.9823112525410944	-0.02574786938122507
Cn24	NC_026755.1	1561994	272877080	174.7	0	1131	179.8920653131859	0.9711378859087159	-0.04225194528428515
Cn24	NC_026756.1	774062	136057722	175.77	0	971	179.8920653131859	0.9770858970015742	-0.033442697759302725
Cn24	NC_026757.1	756744	134816146	178.15	0	1490	179.8920653131859	0.9903160525165298	-0.014039070067745105
Cn24	NC_026758.1	942867	165458029	175.48	0	583	179.8920653131859	0.9754738192287433	-0.03582494206917639
Cn25	NC_026745.1	2291499	478210005	208.69	0	1505	211.66166625898111	0.9859603001738392	-0.020398537427581763
Cn25	NC_026746.1	1621675	389798547	240.37	0	7430	211.66166625898111	1.1356331273792981	0.1834968394239273
Cn25	NC_026747.1	1575141	329722059	209.33	0	1388	211.66166625898111	0.9889839936527375	-0.015980923210041395
Cn25	NC_026748.1	1084805	225832614	208.18	0	1582	211.66166625898111	0.9835507944328423	-0.0239285340113378
Cn25	NC_026749.1	1814975	380074759	209.41	0	843	211.66166625898111	0.9893619553375996	-0.015429671336920615
Cn25	NC_026750.1	1422463	299995603	210.9	0	1003	211.66166625898111	0.9964014917181595	-0.005200913440306774
Cn25	NC_026751.1	1399503	294238371	210.24	0	1360	211.66166625898111	0.9932833078180457	-0.00972282779903103
Cn25	NC_026752.1	1398693	287566862	205.6	0	3865	211.66166625898111	0.971361530096034	-0.04191974404012031
Cn25	NC_026753.1	1186808	247643804	208.66	0	1201	211.66166625898111	0.9858185645420159	-0.020605945364810446
Cn25	NC_026754.1	1059964	222511689	209.92	0	1185	211.66166625898111	0.9917714610785966	-0.011920383503277033
Cn25	NC_026755.1	1561994	324470495	207.73	0	1316	211.66166625898111	0.9814247599554919	-0.027050425871275964
Cn25	NC_026756.1	774062	160977476	207.96	0	1150	211.66166625898111	0.9825113997994711	-0.025453948240034687
Cn25	NC_026757.1	756744	160283958	211.81	0	1752	211.66166625898111	1.0007008058834679	0.0010106950635321034
Cn25	NC_026758.1	942867	197215146	209.17	0	605	211.66166625898111	0.9882280702830128	-0.017084059256822232
Cn26	NC_026745.1	2291499	364709297	159.16	0	978	163.48759763345808	0.973529505013826	-0.038703391142531
Cn26	NC_026746.1	1621675	343415733	211.77	0	12471	163.48759763345808	1.2953276154610327	0.37331703183034165
Cn26	NC_026747.1	1575141	250691407	159.15	0	1193	163.48759763345808	0.9734683382944862	-0.03879403831298497
Cn26	NC_026748.1	1084805	171165775	157.78	0	1113	163.48759763345808	0.96508849774492	-0.05126685260644323
Cn26	NC_026749.1	1814975	289063840	159.27	0	615	163.48759763345808	0.9742023389265649	-0.037706647991381056
Cn26	NC_026750.1	1422463	227970217	160.26	0	759	163.48759763345808	0.9802578441412149	-0.028766813480002335
Cn26	NC_026751.1	1399503	223603947	159.77	0	1002	163.48759763345808	0.9772606748935599	-0.03318465632251444
Cn26	NC_026752.1	1398693	218192474	156	0	3440	163.48759763345808	0.954200821702418	-0.0676351661992954
Cn26	NC_026753.1	1186808	190481527	160.5	0	876	163.48759763345808	0.9817258454053724	-0.026607897939240566
Cn26	NC_026754.1	1059964	168649670	159.11	0	772	163.48759763345808	0.9732236714171266	-0.039156683960816376
Cn26	NC_026755.1	1561994	246852302	158.04	0	879	163.48759763345808	0.9666788324477573	-0.04889144385859795
Cn26	NC_026756.1	774062	122728778	158.55	0	1032	163.48759763345808	0.9697983351340923	-0.04424331784506672
Cn26	NC_026757.1	756744	120609929	159.38	0	1327	163.48759763345808	0.9748751728393038	-0.03671059300439472
Cn26	NC_026758.1	942867	150340864	159.45	0	471	163.48759763345808	0.975303339874683	-0.03607709769664535
Cn27	NC_026745.1	2291499	712766635	311.05	0	1595	326.56837172750284	0.9524804816663269	-0.07023856584225649
Cn27	NC_026746.1	1621675	616960587	380.45	0	15915	326.56837172750284	1.1649934070083718	0.22032179032741736
Cn27	NC_026747.1	1575141	490862959	311.63	0	2542	326.56837172750284	0.9542565262873411	-0.06755094662946241
Cn27	NC_026748.1	1084805	333143577	307.1	0	1830	326.56837172750284	0.9403850053680406	-0.0886765597816212
Cn27	NC_026749.1	1814975	568483469	313.22	0	1180	326.56837172750284	0.9591253382656388	-0.06020873628766894
Cn27	NC_026750.1	1422463	445518826	313.2	0	1169	326.56837172750284	0.9590640953476727	-0.06030085946645524
Cn27	NC_026751.1	1399503	437216212	312.41	0	1808	326.56837172750284	0.9566450000880155	-0.06394443833539895
Cn27	NC_026752.1	1398693	426432493	304.88	0	4192	326.56837172750284	0.9335870414738137	-0.09914355883269012
Cn27	NC_026753.1	1186808	366444749	308.76	0	1572	326.56837172750284	0.945468167559219	-0.08089920918990218
Cn27	NC_026754.1	1059964	329471462	310.83	0	1594	326.56837172750284	0.9518068095687008	-0.07125931879213819
Cn27	NC_026755.1	1561994	480279192	307.48	0	2017	326.56837172750284	0.9415486208093947	-0.08689249851896762
Cn27	NC_026756.1	774062	435304280	562.36	0	1731	326.56837172750284	1.7220283673681904	0.784108908776756
Cn27	NC_026757.1	756744	235340729	310.99	0	2493	326.56837172750284	0.9522967529124289	-0.07051688139341655
Cn27	NC_026758.1	942867	291040968	308.68	0	949	326.56837172750284	0.945223195887355	-0.08127306123679565
Cn28	NC_026745.1	2291499	651996563	284.53	0	1984	289.6616883856938	0.9822838552992867	-0.025788107560313252
Cn28	NC_026746.1	1621675	580633443	358.05	0	16899	289.6616883856938	1.2360971932306248	0.30579218553920584
Cn28	NC_026747.1	1575141	447661556	284.2	0	2093	289.6616883856938	0.9811445952133601	-0.027462327020946642
Cn28	NC_026748.1	1084805	304854755	281.02	0	1977	289.6616883856938	0.970166270748974	-0.043696071888402105
Cn28	NC_026749.1	1814975	517027458	284.87	0	1597	289.6616883856938	0.9834576384181206	-0.02406518387854114
Cn28	NC_026750.1	1422463	406668407	285.89	0	1461	289.6616883856938	0.9869789877746217	-0.018908724041591628
Cn28	NC_026751.1	1399503	398744546	284.92	0	2069	289.6616883856938	0.983630253582655	-0.02381198620139832
Cn28	NC_026752.1	1398693	388838311	278	0	3463	289.6616883856938	0.9597403148110981	-0.059283998652857266
Cn28	NC_026753.1	1186808	337580417	284.44	0	1529	289.6616883856938	0.981973148003125	-0.02624452021744071
Cn28	NC_026754.1	1059964	300717319	283.71	0	1727	289.6616883856938	0.9794529666009232	-0.029951879046644585
Cn28	NC_026755.1	1561994	440144006	281.78	0	1712	289.6616883856938	0.9727900212498964	-0.03979966500299183
Cn28	NC_026756.1	774062	217799607	281.37	0	1846	289.6616883856938	0.9713745769007147	-0.04190036666782067
Cn28	NC_026757.1	756744	217300632	287.15	0	2603	289.6616883856938	0.9913288899208879	-0.012564319877697279
Cn28	NC_026758.1	942867	262087840	277.97	0	836	289.6616883856938	0.9596367457123777	-0.05943969356901677
Cn29	NC_026745.1	2291499	662830072	289.26	0	1852	293.9455781326251	0.9840597087311481	-0.02318223981378712
Cn29	NC_026746.1	1621675	568921373	350.82	0	14372	293.9455781326251	1.193486230439955	0.255181921769009
Cn29	NC_026747.1	1575141	463546454	294.29	0	3197	293.9455781326251	1.0011717198454317	0.0016894448254779339
Cn29	NC_026748.1	1084805	309672015	285.46	0	2116	293.9455781326251	0.9711321456627032	-0.042260472856992665
Cn29	NC_026749.1	1814975	529815438	291.91	0	1607	293.9455781326251	0.993074982976248	-0.010025441097599036
Cn29	NC_026750.1	1422463	413276476	290.54	0	1289	293.9455781326251	0.9884142562910455	-0.016812275507526942
Cn29	NC_026751.1	1399503	404348293	288.92	0	1694	293.9455781326251	0.9829030320355505	-0.024878999890037674
Cn29	NC_026752.1	1398693	394271114	281.89	0	3835	293.9455781326251	0.9589870403589275	-0.06041677592783502
Cn29	NC_026753.1	1186808	341273060	287.56	0	1475	293.9455781326251	0.9782763252531597	-0.031686066555394014
Cn29	NC_026754.1	1059964	306542619	289.2	0	1832	293.9455781326251	0.983855589314278	-0.02348152309271307
Cn29	NC_026755.1	1561994	445567094	285.26	0	1842	293.9455781326251	0.9704517476064694	-0.04327161324103056
Cn29	NC_026756.1	774062	221805923	286.55	0	1817	293.9455781326251	0.9748403150691783	-0.036762179128025256
Cn29	NC_026757.1	756744	221024485	292.07	0	2655	293.9455781326251	0.993619301421235	-0.009234896173738447
Cn29	NC_026758.1	942867	270088232	286.45	0	795	293.9455781326251	0.9745001160410612	-0.03726573761163307
Cn30	NC_026745.1	2291499	397977083	173.68	0	1823	179.40267282219816	0.9681015185996156	-0.04676975327512228
Cn30	NC_026746.1	1621675	388689490	239.68	0	15088	179.40267282219816	1.3359890141522102	0.4179081445684844
Cn30	NC_026747.1	1575141	273008189	173.32	0	3404	179.40267282219816	0.9660948595329649	-0.04976324261839812
Cn30	NC_026748.1	1084805	181196943	167.03	0	1168	179.40267282219816	0.9310340663962101	-0.1030941381433428
Cn30	NC_026749.1	1814975	315605685	173.89	0	4079	179.40267282219816	0.9692720697218282	-0.04502641526866201
Cn30	NC_026750.1	1422463	247459039	173.97	0	2919	179.40267282219816	0.9697179939588617	-0.04436284023671873
Cn30	NC_026751.1	1399503	244374358	174.62	0	4658	179.40267282219816	0.9733411283847585	-0.038982577673737445
Cn30	NC_026752.1	1398693	236788962	169.29	0	1893	179.40267282219816	0.943631426092405	-0.08370462892475934
Cn30	NC_026753.1	1186808	207717212	175.02	0	3088	179.40267282219816	0.9755707495699258	-0.035681592270932816
Cn30	NC_026754.1	1059964	183113538	172.75	0	1146	179.40267282219816	0.9629176493441016	-0.05451567372728362
Cn30	NC_026755.1	1561994	274062071	175.46	0	3863	179.40267282219816	0.9780233328736098	-0.032059210671509186
Cn30	NC_026756.1	774062	142858512	184.56	0	2427	179.40267282219816	1.0287472148361645	0.04088852479271602
Cn30	NC_026757.1	756744	131778915	174.14	0	1528	179.40267282219816	0.9706655829625578	-0.04295375588724246
Cn30	NC_026758.1	942867	164500520	174.47	0	2087	179.40267282219816	0.9725050204403208	-0.04022239702950094
